YYYYMMDD	Hour	Lat	Long	Baro	Dry	Wet
1943-03-09	13	51.88	-176.65	30.06	40.3	37.7
1943-03-09	14	51.88	-176.65	30.11	41.4	38.3
1943-03-09	15	51.88	-176.65	30.13	40.3	37.3
1943-03-09	16	51.88	-176.65	30.16	40.3	37.3
1943-03-09	17	51.88	-176.65	30.19	41.4	38.3
1943-03-09	18	51.88	-176.65	30.22	40.3	38.1
1943-03-09	19	51.88	-176.65	30.24	40.3	38.1
1943-03-09	20	51.88	-176.65	30.27	38.3	35.8
1943-03-09	21	51.88	-176.65	30.31	38.3	36.2
1943-03-09	22	51.88	-176.65	30.34	38.3	36.2
1943-03-09	23	51.88	-176.65	30.36	38.3	35.8
1943-03-09	24	51.88	-176.65	30.38	38.3	35.8
1943-03-10	01	51.88	-176.65	30.43	37.4	35.7
1943-03-10	02	51.88	-176.65	30.44	37.4	34.9
1943-03-10	03	51.88	-176.65	30.46	37.4	34.6
1943-03-10	04	51.88	-176.65	30.47	36.3	33.9
1943-03-10	05	51.88	-176.65	30.48	35.4	33.4
1943-03-10	06	51.88	-176.65	30.49	33.4	32.6
1943-03-10	07	51.88	-176.65	30.48	34.3	33.1
1943-03-10	08	51.88	-176.65	30.50	33.4	31.1
1943-03-10	09	51.88	-176.65	30.52	32.4	31.9
1943-03-10	10	51.88	-176.65	30.52	35.4	32.3
1943-03-10	11	51.88	-176.65	30.52	36.3	34.3
1943-03-10	12	51.88	-176.65	30.51	38.3	35.4
1943-03-10	13	51.88	-176.65	30.49	40.3	36.9
1943-03-10	14	51.88	-176.65	30.45	40.3	35.2
1943-03-10	15	51.88	-176.65	30.43	39.4	36.0
1943-03-10	16	51.88	-176.65	30.43	40.3	36.2
1943-03-10	17	51.88	-176.65	30.40	40.3	35.2
1943-03-10	18	51.88	-176.65	30.39	40.3	36.2
1943-03-10	19	51.88	-176.65	30.34	39.4	34.6
1943-03-10	20	51.88	-176.65	30.32	39.4	37.6
1943-03-10	21	51.88	-176.65	30.29	39.4	39.4
1943-03-10	22	51.88	-176.65	30.26	40.3	39.4
1943-03-10	23	51.88	-176.65	30.24	40.3	39.4
1943-03-10	24	51.88	-176.65	30.23	40.3	39.4
1943-03-11	01	51.88	-176.65	30.21	41.4	40.4
1943-03-11	02	51.88	-176.65	30.18	41.4	40.4
1943-03-11	03	51.88	-176.65	30.16	40.3	39.9
1943-03-11	04	51.88	-176.65	30.12	40.3	40.3
1943-03-11	05	51.88	-176.65	30.07	42.4	41.4
1943-03-11	06	51.88	-176.65	30.03	41.4	41.4
1943-03-11	07	51.88	-176.65	30.02	41.4	41.4
1943-03-11	08	51.88	-176.65	30.03	41.4	41.4
1943-03-11	09	51.88	-176.65	30.01	42.4	41.9
1943-03-11	10	51.88	-176.65	29.98	41.4	40.8
1943-03-11	11	51.88	-176.65	29.95	41.4	41.4
1943-03-11	12	51.88	-176.65	29.94	41.4	40.8
1943-03-11	13	51.88	-176.65	29.92	41.4	41.4
1943-03-11	14	51.88	-176.65	29.90	42.4	41.9
1943-03-11	15	51.88	-176.65	29.89	41.4	40.8
1943-03-11	16	51.88	-176.65	29.85	42.4	41.4
1943-03-11	17	51.88	-176.65	29.82	42.4	41.0
1943-03-11	18	51.88	-176.65	29.80	42.4	41.4
1943-03-11	19	51.88	-176.65	29.80	42.4	41.4
1943-03-11	20	51.88	-176.65	29.79	42.4	41.9
1943-03-11	21	51.88	-176.65	29.78	43.3	41.9
1943-03-11	22	51.88	-176.65	29.77	42.4	41.4
1943-03-11	23	51.88	-176.65	29.76	41.4	40.8
1943-03-11	24	51.88	-176.65	29.75	41.4	40.8
1943-03-12	01	51.88	-176.65	29.73	41.4	40.8
1943-03-12	02	51.88	-176.65	29.72	41.4	40.8
1943-03-12	03	51.88	-176.65	29.70	41.4	41.4
1943-03-12	04	51.88	-176.65	29.70	42.4	41.4
1943-03-12	05	51.88	-176.65	29.66	42.4	41.4
1943-03-12	06	51.88	-176.65	29.65	41.4	40.4
1943-03-12	07	51.88	-176.65	29.63	43.3	41.4
1943-03-12	08	51.88	-176.65	29.62	41.4	40.4
1943-03-12	09	51.88	-176.65	29.63	41.4	40.4
1943-03-12	10	51.88	-176.65	29.62	42.4	40.5
1943-03-12	11	51.88	-176.65	29.62	42.4	41.0
1943-03-12	12	51.88	-176.65	29.62	44.4	42.4
1943-03-12	13	51.88	-176.65	29.63	43.3	42.4
1943-03-12	14	51.88	-176.65	29.64	43.3	42.4
1943-03-12	15	51.88	-176.65	29.62	48.4	45.4
1943-03-12	16	51.88	-176.65	29.61	47.3	45.3
1943-03-12	17	51.88	-176.65	29.62	42.4	41.4
1943-03-12	18	51.88	-176.65	29.61	42.4	41.0
1943-03-12	19	51.88	-176.65	29.61	42.4	41.4
1943-03-12	20	51.88	-176.65	29.63	40.3	39.4
1943-03-12	21	51.88	-176.65	29.64	42.4	41.4
1943-03-12	22	51.88	-176.65	29.66	40.3	37.7
1943-03-12	23	51.88	-176.65	29.70	40.3	38.1
1943-03-12	24	51.88	-176.65	29.73	40.3	37.7
1943-03-13	01	51.88	-176.65	29.76	40.3	39.4
1943-03-13	02	51.88	-176.65	29.80	40.3	39.4
1943-03-13	03	51.88	-176.65	29.85	40.3	39.4
1943-03-13	04	51.88	-176.65	29.87	43.3	41.4
1943-03-13	05	51.88	-176.65	29.86	42.4	40.5
1943-03-13	06	51.88	-176.65	29.91	36.3	35.9
1943-03-13	07	51.88	-176.65	29.92	37.4	36.5
1943-03-13	08	51.88	-176.65	29.93	37.4	36.5
1943-03-13	09	51.88	-176.65	29.95	36.3	36.3
1943-03-13	10	51.88	-176.65	29.94	39.4	37.2
1943-03-13	11	51.88	-176.65	29.95	39.4	37.6
1943-03-13	12	51.88	-176.65	29.94	41.4	39.1
1943-03-13	13	51.88	-176.65	29.93	43.3	41.5
1943-03-13	14	51.88	-176.65	29.92	44.4	42.4
1943-03-13	15	51.88	-176.65	29.92	44.4	43.9
1943-03-13	16	51.88	-176.65	29.92	44.4	43.9
1943-03-13	17	51.88	-176.65	29.92	42.4	42.4
1943-03-13	18	51.88	-176.65	29.93	46.4	44.4
1943-03-13	19	51.88	-176.65	29.94	45.3	43.9
1943-03-13	20	51.88	-176.65	29.98	42.4	41.0
1943-03-13	21	51.88	-176.65	30.01	38.3	37.4
1943-03-13	22	51.88	-176.65	30.04	37.4	36.5
1943-03-13	23	51.88	-176.65	30.03	34.3	34.0
1943-03-13	24	51.88	-176.65	30.04	35.4	34.6
1943-03-14	01	51.88	-176.65	30.06	34.3	34.0
1943-03-14	02	51.88	-176.65	30.07	34.3	34.0
1943-03-14	03	51.88	-176.65	30.06	34.3	32.8
1943-03-14	04	51.88	-176.65	30.06	35.4	34.6
1943-03-14	05	51.88	-176.65	30.06	35.4	33.4
1943-03-14	06	51.88	-176.65	30.04	36.3	35.5
1943-03-14	07	51.88	-176.65	30.02	37.4	35.7
1943-03-14	08	51.88	-176.65	29.96	37.4	36.5
1943-03-14	09	51.88	-176.65	29.93	37.4	36.5
1943-03-14	10	51.88	-176.65	29.93	40.3	39.0
1943-03-14	11	51.88	-176.65	29.93	41.4	39.9
1943-03-14	12	51.88	-176.65	29.90	40.3	40.3
1943-03-14	13	51.88	-176.65	29.84	41.4	40.4
1943-03-14	14	51.88	-176.65	29.83	43.3	42.4
1943-03-14	15	51.88	-176.65	29.83	41.4	41.4
1943-03-14	16	51.88	-176.65	29.82	41.4	41.4
1943-03-14	17	51.88	-176.65	29.82	41.4	40.4
1943-03-14	18	51.88	-176.65	29.85	41.4	38.3
1943-03-14	19	51.88	-176.65	29.88	40.3	39.0
1943-03-14	20	51.88	-176.65	29.89	39.4	36.8
1943-03-14	21	51.88	-176.65	29.90	39.4	36.8
1943-03-14	22	51.88	-176.65	29.93	39.4	38.5
1943-03-14	23	51.88	-176.65	29.94	40.3	37.3
1943-03-14	24	51.88	-176.65	29.97	38.3	35.4
1943-03-15	01	51.88	-176.65	29.98	39.4	36.8
1943-03-15	02	51.88	-176.65	29.98	38.3	36.2
1943-03-15	03	51.88	-176.65	29.99	38.3	35.8
1943-03-15	04	51.88	-176.65	30.02	37.4	35.3
1943-03-15	05	51.88	-176.65	30.03	36.3	34.2
1943-03-15	06	51.88	-176.65	30.04	36.3	33.9
1943-03-15	07	51.88	-176.65	30.07	37.4	35.3
1943-03-15	08	51.88	-176.65	30.09	37.4	34.5
1943-03-15	09	51.88	-176.65	30.09	37.4	34.9
1943-03-15	10	51.88	-176.65	30.09	39.4	36.4
1943-03-15	11	51.88	-176.65	30.10	39.4	37.2
1943-03-15	12	51.88	-176.65			
1943-03-15	13	51.88	-176.65			
1943-03-15	14	51.88	-176.65			
1943-03-15	15	51.88	-176.65			
1943-03-15	16	51.88	-176.65			
1943-03-15	17	51.88	-176.65			
1943-03-15	18	51.88	-176.65	30.18		
1943-03-15	19	51.88	-176.65	30.19	40.3	39.0
1943-03-15	20	51.88	-176.65	30.20	37.4	35.3
1943-03-15	21	51.88	-176.65	30.25	36.3	34.3
1943-03-15	22	51.88	-176.65	30.26	36.3	34.3
1943-03-15	23	51.88	-176.65	30.27	36.3	34.3
1943-03-15	24	51.88	-176.65	30.30	37.4	34.5
1943-03-16	01	51.88	-176.65	30.32	34.3	33.5
1943-03-16	02	51.88	-176.65	30.33	33.4	32.6
1943-03-16	03	51.88	-176.65	30.34	34.3	33.5
1943-03-16	04	51.88	-176.65	30.36	33.4	32.6
1943-03-16	05	51.88	-176.65	30.37	34.3	33.5
1943-03-16	06	51.88	-176.65	30.37	33.4	32.6
1943-03-16	07	51.88	-176.65	30.39	32.4	31.9
1943-03-16	08	51.88	-176.65	30.39	32.4	31.6
1943-03-16	09	51.88	-176.65	30.42	33.4	32.6
1943-03-16	10	51.88	-176.65	30.44	32.4	31.9
1943-03-16	11	51.88	-176.65	30.45	35.4	33.4
1943-03-16	12	51.88	-176.65	30.47	37.4	36.5
1943-03-16	13	51.88	-176.65	30.47	41.4	38.3
1943-03-16	14	51.88	-176.65	30.46	46.4	41.8
1943-03-16	15	51.88	-176.65	30.46	46.4	40.3
1943-03-16	16	51.88	-176.65	30.41	39.4	37.2
1943-03-16	17	51.88	-176.65	30.41	40.3	37.7
1943-03-16	18	51.88	-176.65	30.41	40.3	39.4
1943-03-16	19	51.88	-176.65	30.44	39.4	38.5
1943-03-16	20	51.88	-176.65	30.44	39.4	38.5
1943-03-16	21	51.88	-176.65	30.45	37.4	36.5
1943-03-16	22	51.88	-176.65	30.44	37.4	36.5
1943-03-16	23	51.88	-176.65	30.44	36.3	35.5
1943-03-16	24	51.88	-176.65	30.39	36.3	35.5
1943-03-17	01	51.88	-176.65	30.40	36.3	35.5
1943-03-17	02	51.88	-176.65	30.41	36.3	35.5
1943-03-17	03	51.88	-176.65	30.40	35.4	34.6
1943-03-17	04	51.88	-176.65	30.40	37.4	35.7
1943-03-17	05	51.88	-176.65	30.37	37.4	35.7
1943-03-17	06	51.88	-176.65	30.37	38.3	36.6
1943-03-17	07	51.88	-176.65	30.37	37.4	36.9
1943-03-17	08	51.88	-176.65	30.36	38.3	36.6
1943-03-17	09	51.88	-176.65	30.36	38.3	36.6
1943-03-17	10	51.88	-176.65	30.36	38.3	37.9
1943-03-17	11	51.88	-176.65	30.36	38.3	37.4
1943-03-17	12	51.88	-176.65	30.35	39.4	38.5
1943-03-17	13	51.88	-176.65	30.35	42.4	41.0
1943-03-17	14	51.88	-176.65	30.33	42.4	41.0
1943-03-17	15	51.88	-176.65			
1943-03-17	16	51.88	-176.65			
1943-03-17	17	51.88	-176.65			
1943-03-17	18	51.88	-176.65			
1943-03-17	19	51.88	-176.65			
1943-03-17	20	51.88	-176.65			
1943-03-17	21	51.88	-176.65			
1943-03-17	22	51.88	-176.65			
1943-03-17	23	51.88	-176.65			
1943-03-17	24	51.88	-176.65			
1943-03-18	01	51.88	-176.65			
1943-03-18	02	51.88	-176.65			
1943-03-18	03	51.88	-176.65			
1943-03-18	04	51.88	-176.65			
1943-03-18	05	51.88	-176.65			
1943-03-18	06	51.88	-176.65			
1943-03-18	07	51.88	-176.65			
1943-03-18	08	51.88	-176.65			
1943-03-18	09	51.88	-176.65			
1943-03-18	10	51.88	-176.65			
1943-03-18	11	51.88	-176.65			
1943-03-18	12	51.88	-176.65			
1943-03-18	13	51.88	-176.65			
1943-03-18	14	51.88	-176.65			
1943-03-18	15	51.88	-176.65	30.33	40.3	39.0
1943-03-18	16	51.88	-176.65	30.32	42.4	41.0
1943-03-18	17	51.88	-176.65	30.32	40.3	39.0
1943-03-18	18	51.88	-176.65	30.33	40.3	39.0
1943-03-18	19	51.88	-176.65	30.33	40.3	37.7
1943-03-18	20	51.88	-176.65	30.34	38.3	36.2
1943-03-18	21	51.88	-176.65	30.35	38.3	35.8
1943-03-18	22	51.88	-176.65	30.34	38.3	35.4
1943-03-18	23	51.88	-176.65	30.34	38.3	35.4
1943-03-18	24	51.88	-176.65	30.35	38.3	35.8
1943-03-19	01	51.88	-176.65	30.36	37.4	35.3
1943-03-19	02	51.88	-176.65	30.36	37.4	35.3
1943-03-19	03	51.88	-176.65	30.37	37.4	35.3
1943-03-19	04	51.88	-176.65	30.33	37.4	34.9
1943-03-19	05	51.88	-176.65	30.31	37.4	35.3
1943-03-19	06	51.88	-176.65	30.31	36.3	35.5
1943-03-19	07	51.88	-176.65	30.29	36.3	35.5
1943-03-19	08	51.88	-176.65	30.29	37.4	35.3
1943-03-19	09	51.88	-176.65	30.29	37.4	34.5
1943-03-19	10	51.88	-176.65	30.29	38.3	35.4
1943-03-19	11	51.88	-176.65	30.29	38.3	36.6
1943-03-19	12	51.88	-176.65	30.29	40.3	36.2
1943-03-19	13	51.88	-176.65	30.26	44.4	39.9
1943-03-19	14	51.88	-176.65	30.23	42.4	37.0
1943-03-19	15	51.88	-176.65	30.23	40.3	37.3
1943-03-19	16	51.88	-176.65	30.20	41.4	37.1
1943-03-19	17	51.88	-176.65	30.18	40.3	36.9
1943-03-19	18	51.88	-176.65	30.17	38.3	36.6
1943-03-19	19	51.88	-176.65	30.14	38.3	35.8
1943-03-19	20	51.88	-176.65	30.12	37.4	35.3
1943-03-19	21	51.88	-176.65	30.11	37.4	34.9
1943-03-19	22	51.88	-176.65	30.10	37.4	34.9
1943-03-19	23	51.88	-176.65	30.11	37.4	34.5
1943-03-19	24	51.88	-176.65	30.08	37.4	34.5
1943-03-20	01	51.88	-176.65	30.11	37.4	34.5
1943-03-20	02	51.88	-176.65	30.09	37.4	34.5
1943-03-20	03	51.88	-176.65	30.09	37.4	34.5
1943-03-20	04	51.88	-176.65	30.09	37.4	34.5
1943-03-20	05	51.88	-176.65	30.08	37.4	34.5
1943-03-20	06	51.88	-176.65	30.08	37.4	34.5
1943-03-20	07	51.88	-176.65	30.08	37.4	34.5
1943-03-20	08	51.88	-176.65	30.08	37.4	34.5
1943-03-20	09	51.88	-176.65	30.09	37.4	34.9
1943-03-20	10	51.88	-176.65	30.10	37.4	35.3
1943-03-20	11	51.88	-176.65	30.11	37.4	35.3
1943-03-20	12	51.88	-176.65	30.11	38.3	35.4
1943-03-20	13	51.88	-176.65	30.12	39.4	36.0
1943-03-20	14	51.88	-176.65	30.13	40.3	36.2
1943-03-20	15	51.88	-176.65	30.12	44.4	39.2
1943-03-20	16	51.88	-176.65	30.12	40.3	36.2
1943-03-20	17	51.88	-176.65	30.11	44.4	38.8
1943-03-20	18	51.88	-176.65	30.13	38.3	37.4
1943-03-20	19	51.88	-176.65	30.15	38.3	35.4
1943-03-20	20	51.88	-176.65	30.16	36.3	33.5
1943-03-20	21	51.88	-176.65	30.17	36.3	33.5
1943-03-20	22	51.88	-176.65	30.18	35.4	32.3
1943-03-20	23	51.88	-176.65	30.18	35.4	32.3
1943-03-20	24	51.88	-176.65	30.19	35.4	32.3
1943-03-21	01	51.88	-176.65	30.20	35.4	32.3
1943-03-21	02	51.88	-176.65	30.20	34.3	31.7
1943-03-21	03	51.88	-176.65	30.19	34.3	31.7
1943-03-21	04	51.88	-176.65	30.21	34.3	31.7
1943-03-21	05	51.88	-176.65	30.22	34.3	30.1
1943-03-21	06	51.88	-176.65	30.22	33.4	30.2
1943-03-21	07	51.88	-176.65	30.22	33.4	30.2
1943-03-21	08	51.88	-176.65	30.23	33.4	30.2
1943-03-21	09	51.88	-176.65	30.24	33.4	30.2
1943-03-21	10	51.88	-176.65	30.24	33.4	30.2
1943-03-21	11	51.88	-176.65	30.25	34.3	30.7
1943-03-21	12	51.88	-176.65	30.25	37.4	35.3
1943-03-21	13	51.88	-176.65	30.26	40.3	36.2
1943-03-21	14	51.88	-176.65	30.28	38.3	34.0
1943-03-21	15	51.88	-176.65	30.23	39.4	35.3
1943-03-21	16	51.88	-176.65	30.23	40.3	36.2
1943-03-21	17	51.88	-176.65	30.22	39.4	35.3
1943-03-21	18	51.88	-176.65	30.22	34.3	31.7
1943-03-21	19	51.88	-176.65	30.22	32.4	29.5
1943-03-21	20	51.88	-176.65	30.26	32.4	30.2
1943-03-21	21	51.88	-176.65	30.26	32.4	31.9
1943-03-21	22	51.88	-176.65	30.27	29.3	27.9
1943-03-21	23	51.88	-176.65	30.31	31.3	29.1
1943-03-21	24	51.88	-176.65	30.31	32.4	29.8
1943-03-22	01	51.88	-176.65	30.29	31.3	29.5
1943-03-22	02	51.88	-176.65	30.26	32.4	30.5
1943-03-22	03	51.88	-176.65	30.26	33.4	31.1
1943-03-22	04	51.88	-176.65	30.25	33.4	30.8
1943-03-22	05	51.88	-176.65	30.25	32.4	30.5
1943-03-22	06	51.88	-176.65	30.24	32.4	29.2
1943-03-22	07	51.88	-176.65	30.23	32.4	29.2
1943-03-22	08	51.88	-176.65	30.23	32.4	28.6
1943-03-22	09	51.88	-176.65	30.23	32.4	29.2
1943-03-22	10	51.88	-176.65	30.23	32.4	31.6
1943-03-22	11	51.88	-176.65	30.24	34.3	31.7
1943-03-22	12	51.88	-176.65	30.24	33.4	32.6
1943-03-22	13	51.88	-176.65	30.23	33.4	32.6
1943-03-22	14	51.88	-176.65	30.23	34.3	31.7
1943-03-22	15	51.88	-176.65	30.21	35.4	32.3
1943-03-22	16	51.88	-176.65	30.20	34.3	32.8
1943-03-22	17	51.88	-176.65	30.18	34.3	30.1
1943-03-22	18	51.88	-176.65	30.17	34.3	32.8
1943-03-22	19	51.88	-176.65	30.17	32.4	31.6
1943-03-22	20	51.88	-176.65	30.17	33.4	32.6
1943-03-22	21	51.88	-176.65	30.12	31.3	29.8
1943-03-22	22	51.88	-176.65	30.12	31.3	30.9
1943-03-22	23	51.88	-176.65	30.12	30.4	30.4
1943-03-22	24	51.88	-176.65	30.12	31.3	29.8
1943-03-23	01	51.88	-176.65	30.14	30.4	28.3
1943-03-23	02	51.88	-176.65	30.12	30.4	28.3
1943-03-23	03	51.88	-176.65	30.11	30.4	28.3
1943-03-23	04	51.88	-176.65	30.09	30.4	28.3
1943-03-23	05	51.88	-176.65	30.08	28.4	25.7
1943-03-23	06	51.88	-176.65	30.05	28.4	26.0
1943-03-23	07	51.88	-176.65	30.05	28.4	26.0
1943-03-23	08	51.88	-176.65	30.03	29.3	25.8
1943-03-23	09	51.88	-176.65	30.03	30.4	27.6
1943-03-23	10	51.88	-176.65	30.02	30.4	28.6
1943-03-23	11	51.88	-176.65	30.03	30.4	28.9
1943-03-23	12	51.88	-176.65	30.06	30.4	28.3
1943-03-23	13	51.88	-176.65	30.07	29.3	26.9
1943-03-23	14	51.88	-176.65	30.06	29.3	26.6
1943-03-23	15	51.88	-176.65	30.05	28.4	26.0
1943-03-23	16	51.88	-176.65	30.04	29.3	25.8
1943-03-23	17	51.88	-176.65	30.04	29.3	25.8
1943-03-23	18	51.88	-176.65	30.04	28.4	25.7
1943-03-23	19	51.88	-176.65	30.04	25.3	22.4
1943-03-23	20	51.88	-176.65	29.99	25.3	21.9
1943-03-23	21	51.88	-176.65	30.00	24.4	20.8
1943-03-23	22	51.88	-176.65	30.01	23.4	20.1
1943-03-23	23	51.88	-176.65	30.02	22.5	21.2
1943-03-23	24	51.88	-176.65	30.02	23.4	20.6
1943-03-24	01	51.88	-176.65	30.02	23.4	20.6
1943-03-24	02	51.88	-176.65	29.99	22.5	19.9
1943-03-24	03	51.88	-176.65	29.99	21.4	19.4
1943-03-24	04	51.88	-176.65	29.98	21.4	19.2
1943-03-24	05	51.88	-176.65	29.96	23.4	19.9
1943-03-24	06	51.88	-176.65	29.95	22.5	19.9
1943-03-24	07	51.88	-176.65	29.94	22.5	20.4
1943-03-24	08	51.88	-176.65	29.94	22.5	20.4
1943-03-24	09	51.88	-176.65	29.91	22.5	19.4
1943-03-24	10	51.88	-176.65	29.90	22.5	19.9
1943-03-24	11	51.88	-176.65	29.90	24.4	21.3
1943-03-24	12	51.88	-176.65	29.90	23.4	21.3
1943-03-24	13	51.88	-176.65	29.90	23.4	20.8
1943-03-24	14	51.88	-176.65	29.90	25.3	21.9
1943-03-24	15	51.88	-176.65	29.90	24.4	22.3
1943-03-24	16	51.88	-176.65	29.89	24.4	20.8
1943-03-24	17	51.88	-176.65	29.89	22.5	20.4
1943-03-24	18	51.88	-176.65	29.90	24.4	22.3
1943-03-24	19	51.88	-176.65	29.89	24.4	21.3
1943-03-24	20	51.88	-176.65	29.89	23.4	20.8
1943-03-24	21	51.88	-176.65	29.90	22.5	20.4
1943-03-24	22	51.88	-176.65	29.95	22.5	19.4
1943-03-24	23	51.88	-176.65	29.91	20.3	18.9
1943-03-24	24	51.88	-176.65	29.92	20.3	18.2
1943-03-25	01	51.88	-176.65	29.93	20.3	17.7
1943-03-25	02	51.88	-176.65	29.94	20.3	18.2
1943-03-25	03	51.88	-176.65	29.94	20.3	18.2
1943-03-25	04	51.88	-176.65	29.94	19.4	16.7
1943-03-25	05	51.88	-176.65	29.95	20.3	17.7
1943-03-25	06	51.88	-176.65	29.95	22.5	19.2
1943-03-25	07	51.88	-176.65	29.95	22.5	19.2
1943-03-25	08	51.88	-176.65	29.95	22.5	19.2
1943-03-25	09	51.88	-176.65	29.95	21.4	18.9
1943-03-25	10	51.88	-176.65	29.96	20.3	18.2
1943-03-25	11	51.88	-176.65	29.96	20.3	19.2
1943-03-25	12	51.88	-176.65	29.97	24.4	19.8
1943-03-25	13	51.88	-176.65	29.97	24.4	20.2
1943-03-25	14	51.88	-176.65	29.97	22.5	21.0
1943-03-25	15	51.88	-176.65	29.97	26.4	22.0
1943-03-25	16	51.88	-176.65	30.01	24.4	21.3
1943-03-25	17	51.88	-176.65	30.00	24.4	20.8
1943-03-25	18	51.88	-176.65	30.01	24.4	21.8
1943-03-25	19	51.88	-176.65	30.01	25.3	21.9
1943-03-25	20	51.88	-176.65	30.01	22.5	20.4
1943-03-25	21	51.88	-176.65	30.03	20.3	18.6
1943-03-25	22	51.88	-176.65	30.04	20.3	17.7
1943-03-25	23	51.88	-176.65	30.08	20.3	17.9
1943-03-25	24	51.88	-176.65	30.08	24.4	22.3
1943-03-26	01	51.88	-176.65	30.08	23.4	21.3
1943-03-26	02	51.88	-176.65	30.08	24.4	22.0
1943-03-26	03	51.88	-176.65	30.11	24.4	22.0
1943-03-26	04	51.88	-176.65	30.11	22.5	21.0
1943-03-26	05	51.88	-176.65	30.11	24.4	21.8
1943-03-26	06	51.88	-176.65	30.12	24.4	22.3
1943-03-26	07	51.88	-176.65	30.12	24.4	23.1
1943-03-26	08	51.88	-176.65	30.15	24.4	23.8
1943-03-26	09	51.88	-176.65	30.16	26.4	22.9
1943-03-26	10	51.88	-176.65	30.18	26.4	23.9
1943-03-26	11	51.88	-176.65	30.18	27.3	25.0
1943-03-26	12	51.88	-176.65	30.19	28.4	25.7
1943-03-26	13	51.88	-176.65	30.18	28.4	24.9
1943-03-26	14	51.88	-176.65	30.20	28.4	26.7
1943-03-26	15	51.88	-176.65	30.21	30.4	27.0
1943-03-26	16	51.88	-176.65	30.21	30.4	28.3
1943-03-26	17	51.88	-176.65	30.20	30.4	28.9
1943-03-26	18	51.88	-176.65	30.19	30.4	27.0
1943-03-26	19	51.88	-176.65	30.19	30.4	28.3
1943-03-26	20	51.88	-176.65	30.20	30.4	27.0
1943-03-26	21	51.88	-176.65	30.20	30.4	28.3
1943-03-26	22	51.88	-176.65	30.21	29.3	27.6
1943-03-26	23	51.88	-176.65	30.22	30.4	27.6
1943-03-26	24	51.88	-176.65	30.22	29.3	26.6
1943-03-27	01	51.88	-176.65	30.22	29.3	26.6
1943-03-27	02	51.88	-176.65	30.26	28.4	25.7
1943-03-27	03	51.88	-176.65	30.26	29.3	25.8
1943-03-27	04	51.88	-176.65	30.26	29.3	26.3
1943-03-27	05	51.88	-176.65	30.27	28.4	25.0
1943-03-27	06	51.88	-176.65	30.27	28.4	25.0
1943-03-27	07	51.88	-176.65	30.25	28.4	25.2
1943-03-27	08	51.88	-176.65	30.26	28.4	25.0
1943-03-27	09	51.88	-176.65	30.23	28.4	24.9
1943-03-27	10	51.88	-176.65	30.23	29.3	26.6
1943-03-27	11	51.88	-176.65	30.23	29.3	26.6
1943-03-27	12	51.88	-176.65	30.24	30.4	26.5
1943-03-27	13	51.88	-176.65	30.24	31.3	29.1
1943-03-27	14	51.88	-176.65	30.23	31.3	28.5
1943-03-27	15	51.88	-176.65	30.21	31.3	28.5
1943-03-27	16	51.88	-176.65	30.18	31.3	28.5
1943-03-27	17	51.88	-176.65	30.15	30.4	27.6
1943-03-27	18	51.88	-176.65	30.10	30.4	27.6
1943-03-27	19	51.88	-176.65	30.10	30.4	27.6
1943-03-27	20	51.88	-176.65	30.10	30.4	27.6
1943-03-27	21	51.88	-176.65	30.07	30.4	27.0
1943-03-27	22	51.88	-176.65	30.06	30.4	28.3
1943-03-27	23	51.88	-176.65	30.04	30.4	28.3
1943-03-27	24	51.88	-176.65	30.01	31.3	29.1
1943-03-28	01	51.88	-176.65	30.01	30.4	28.3
1943-03-28	02	51.88	-176.65	29.99	31.3	29.1
1943-03-28	03	51.88	-176.65	29.96	29.3	27.6
1943-03-28	04	51.88	-176.65	29.93	31.3	30.5
1943-03-28	05	51.88	-176.65	29.90	31.3	29.5
1943-03-28	06	51.88	-176.65	29.87	31.3	29.5
1943-03-28	07	51.88	-176.65	29.82	31.3	30.2
1943-03-28	08	51.88	-176.65	29.80	31.3	29.5
1943-03-28	09	51.88	-176.65	29.80	32.4	30.1
1943-03-28	10	51.88	-176.65	29.81	32.4	30.1
1943-03-28	11	51.88	-176.65	29.85	32.4	30.1
1943-03-28	12	51.88	-176.65	29.83	32.4	29.5
1943-03-28	13	51.88	-176.65	29.80	32.4	30.1
1943-03-28	14	51.88	-176.65	29.80	33.4	31.1
1943-03-28	15	51.88	-176.65	29.79	34.3	31.6
1943-03-28	16	51.88	-176.65	29.78	34.3	31.6
1943-03-28	17	51.88	-176.65	29.79	34.3	31.6
1943-03-28	18	51.88	-176.65	29.79	34.3	32.3
1943-03-28	19	51.88	-176.65	29.78	33.4	32.6
1943-03-28	20	51.88	-176.65	29.79	33.4	32.6
1943-03-28	21	51.88	-176.65	29.79	32.4	29.1
1943-03-28	22	51.88	-176.65	29.79	32.4	31.6
1943-03-28	23	51.88	-176.65	29.81	32.4	30.3
1943-03-28	24	51.88	-176.65	29.82	32.4	30.1
1943-03-29	01	51.88	-176.65	29.82	31.3	29.5
1943-03-29	02	51.88	-176.65	29.82	30.4	27.6
1943-03-29	03	51.88	-176.65	29.84	30.4	27.0
1943-03-29	04	51.88	-176.65	29.84	29.3	26.6
1943-03-29	05	51.88	-176.65	29.84	29.3	26.6
1943-03-29	06	51.88	-176.65	29.84	30.4	28.2
1943-03-29	07	51.88	-176.65	29.84	30.4	27.0
1943-03-29	08	51.88	-176.65	29.84	29.3	25.7
